resp_id,age,gender,educ,hhincome,empl_pre,empl_now,jobcat_pre,jobcat_now,wfh_pre,wfh_pre_freq,wfh_now,wfh_now_days,wfh_expect,wfh_freq_exp,pre_work_com_days,pre_work_pri_mode,pre_work_pri_time,pre_work_com_dist,prod_change,prod_decr_reason_4,prod_decr_reason_5,prod_decr_reason_9,prod_incr_reason_1,prod_incr_reason_3,tr_freq_pre_privateveh,tr_freq_pre_ridehail,tr_freq_pre_transit,tr_freq_pre_bikepers,tr_freq_pre_bikeshared,tr_freq_pre_walk,tr_freq_now_privateveh,tr_freq_now_ridehail,tr_freq_now_transit,tr_freq_now_bikepers,tr_freq_now_bikeshared,tr_freq_now_walk,tr_freq_exp_privateveh,tr_freq_exp_ridehail,tr_freq_exp_transit,tr_freq_exp_bikepers,tr_freq_exp_bikeshared,tr_freq_exp_walk,decrease_transit_1,decrease_transit_2,decrease_transit_3,increase_bike_1,increase_bike_2,increase_bike_3,driver,bike,weight,age_group,income_bracket,educ_simple,wfh_pre_freq_num,wfh_freq_exp_num,prod_change_num,jobcat_pre_simple
4869,43,Male,Bachelor's degree(s) or some graduate school,"$15,000 to $24,999",Employed full time,"No, I'm not employed",,,No,,,,Yes,Once/week,5.0,Transit,20.0,5.0,,,,,,,0.0,5.0,5.0,0.0,0.0,5.0,0.0,3.0,7.0,0.0,0.0,7.0,0.0,1.0,-1.0,0.0,0.0,1.0,Not selected,Not selected,I no longer feel comfortable sharing space with strangers,,,,Yes,No,0.171722359,30–44,Under $35k,Bachelor's,,1.0,,
4870,41,Male,Some college or technical school,"$50,000 to $74,999",Employed full time,"No, I'm furloughed with pay",Something else,,Yes,A few times/year,,,Yes,A few times/week,4.0,Personal bicycle/scooter,30.0,23.0,,,,,,,0.5,0.1,0.5,3.0,0.1,0.5,1.0,0.0,2.0,1.0,1.0,4.0,0.0,0.0,-1.0,-2.0,-1.0,0.0,Not selected,I changed jobs and no longer can commute via transit,Not selected,,,,Yes,No,1.935638178,30–44,$35k–$74k,Some college,0.1,3.0,,
4872,19,Male,Some college or technical school,"$35,000 to $49,999",Not employed but looking for work,"No, I'm not employed",,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,-1.0,,,,,,,Yes,No,3.6017428881699995,18–29,$35k–$74k,Some college,,,,
4873,24,Female,Some college or technical school,"$15,000 to $24,999","Not employed and not looking for work, including retired","No, I'm not employed",,,,,,,,,,,,,,,,,,,3.0,0.1,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,-1.0,0.0,0.0,1.0,Not selected,Not selected,Not selected,,,,No,No,0.278846345,18–29,Under $35k,Some college,,,,
4874,66,Male,Some college or technical school,"$150,000 to $199,999","Not employed and not looking for work, including retired","No, I'm not employed",,,,,,,,,,,,,,,,,,,5.0,0.1,5.0,0.1,0.1,5.0,7.0,0.0,1.0,0.0,0.0,7.0,-2.0,0.0,2.0,0.0,0.0,0.0,,,,,,,Yes,Yes,4.363533928,60–74,$125k+,Some college,,,,
4875,53,Female,Some college or technical school,"$75,000 to $99,999",Employed full time,"Yes, working full-time","Professional, managerial, or technical",,No,,Yes,5.0,Yes,Every day,5.0,Private vehicle,25.0,14.0,Increased somewhat,,,,Less distractions at home,No commuting time,5.0,0.1,0.0,0.0,0.0,5.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,,,,,,,Yes,No,0.092167981,45–59,$75k–$124k,Some college,,5.0,1.0,Professional/Manager
4876,59,Female,Bachelor's degree(s) or some graduate school,"$25,000 to $34,999",Employed full time,"No, I'm not employed",Something else,,Yes,Never,,,Yes,A few times/week,5.0,Private vehicle,20.0,14.0,,,,,,,5.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,,,,,,,Yes,No,0.103247919,45–59,Under $35k,Bachelor's,0.0,3.0,,
4877,62,Male,Completed graduate degree(s),"$200,000 or more",Employed full time,"Yes, working full-time","Professional, managerial, or technical",,Yes,Once/week,Yes,5.0,Yes,Every day,4.0,Private vehicle,70.0,35.0,In some ways it has increased and in other ways it has decreased,Not selected,Not selected,Not selected,Not selected,No commuting time,5.0,0.0,0.0,0.1,0.0,0.5,3.0,0.0,0.0,0.0,0.0,2.0,-1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,Yes,Yes,1.2574089173899998,60–74,$125k+,Graduate degree,1.0,5.0,0.0,Professional/Manager
4878,59,Female,Bachelor's degree(s) or some graduate school,"$50,000 to $74,999",Employed full time,"Yes, working part-time or reduced hours",,,No,,No,,No,,5.0,Private vehicle,15.0,5.0,About the same,,,,,,5.0,0.0,0.0,0.0,0.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,Yes,No,0.243634305,45–59,$35k–$74k,Bachelor's,,,0.0,
4879,54,Female,Some college or technical school,"$25,000 to $34,999","Not employed and not looking for work, including retired","No, I'm not employed",,,,,,,,,,,,,,,,,,,3.0,0.5,0.1,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,-1.0,0.0,0.0,0.0,0.0,,,,,,,Yes,No,0.484364977,45–59,Under $35k,Some college,,,,
4880,62,Male,Some college or technical school,"$125,000 to $149,999",Employed full time,"Yes, working full-time","Professional, managerial, or technical",,Yes,A few times/month,Yes,7.0,Yes,Every day,5.0,Private vehicle,120.0,40.0,Increased somewhat,,,,Less distractions at home,No commuting time,5.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0,-2.0,0.0,0.0,0.0,0.0,0.0,,,,,,,Yes,No,2.503836078,60–74,$125k+,Some college,0.5,5.0,1.0,Professional/Manager
4881,64,Female,Some college or technical school,"$15,000 to $24,999","Not employed and not looking for work, including retired","No, I'm not employed",,,,,,,,,,,,,,,,,,,5.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,Yes,No,0.357239466,60–74,Under $35k,Some college,,,,
4882,20,Female,Some college or technical school,"$25,000 to $34,999",Employed full time,"Yes, working full-time",Sales or service,Something else,No,,No,,No,,0.0,,,15.0,Increased somewhat,,,,,,5.0,0.0,0.0,0.0,0.0,0.1,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,Yes,No,0.16480716,18–29,Under $35k,Some college,,,1.0,Sales/Service
4883,64,Female,Bachelor's degree(s) or some graduate school,"$100,000 to $124,999","Not employed and not looking for work, including retired","No, I'm not employed",,,,,,,,,,,,,,,,,,,3.0,0.0,0.0,0.0,0.0,3.0,5.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,Yes,No,0.311000214,60–74,$75k–$124k,Bachelor's,,,,
4884,50,Male,Bachelor's degree(s) or some graduate school,"$100,000 to $124,999",Employed full time,"Yes, working full-time","Professional, managerial, or technical",,Yes,A few times/year,Yes,5.0,Yes,A few times/month,5.0,Private vehicle,45.0,10.0,Decreased somewhat,More distractions at home,Not selected,There are too many concerns on my mind to be able to focus fully on work,,,3.0,0.1,0.1,3.0,0.5,5.0,0.0,0.0,0.0,4.0,0.0,7.0,-2.0,-2.0,-2.0,2.0,0.0,0.0,Not selected,Not selected,I no longer feel comfortable sharing space with strangers,I realized I really like biking,I realized biking is fast,I expect my city to make biking safer,Yes,Yes,0.581085366,45–59,$75k–$124k,Bachelor's,0.1,0.5,-1.0,Professional/Manager
4885,42,Female,Bachelor's degree(s) or some graduate school,"$35,000 to $49,999",Not employed but looking for work,"No, I'm furloughed without pay",,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,1.0,1.0,,,,I realized I really like biking,Not selected,Not selected,Yes,Yes,0.104453007,30–44,$35k–$74k,Bachelor's,,,,
4886,45,Male,Some college or technical school,"$15,000 to $24,999",Employed part time,"No, I'm furloughed without pay",,,No,,,,Yes,A few times/week,,,,,,,,,,,0.1,0.1,0.5,0.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,7.0,1.0,0.0,1.0,0.0,0.0,0.0,,,,,,,No,No,0.7921687605259999,45–59,Under $35k,Some college,,3.0,,
4887,76,Female,Bachelor's degree(s) or some graduate school,"$100,000 to $124,999","Not employed and not looking for work, including retired","No, I'm not employed",,,,,,,,,,,,,,,,,,,5.0,0.0,0.0,0.1,0.0,0.5,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,Yes,Yes,0.464541662,75+,$75k–$124k,Bachelor's,,,,
4888,71,Female,Some college or technical school,"$50,000 to $74,999","Not employed and not looking for work, including retired","No, I'm not employed",,,,,,,,,,,,,,,,,,,5.0,0.1,0.1,0.0,0.0,0.1,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,Yes,No,0.832324773,60–74,$35k–$74k,Some college,,,,
4889,65,Female,Some college or technical school,"$15,000 to $24,999","Not employed and not looking for work, including retired","No, I'm not employed",,,,,,,,,,,,,,,,,,,5.0,0.0,0.0,0.0,0.0,5.0,3.0,0.0,0.0,0.0,0.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,Yes,No,0.383683898,60–74,Under $35k,Some college,,,,
4890,33,Female,Bachelor's degree(s) or some graduate school,"$35,000 to $49,999",Employed part time,"Yes, working part-time or reduced hours",,,No,,Yes,0.0,Yes,A few times/year,3.0,Private vehicle,30.0,15.0,Decreased somewhat,,,,,,5.0,0.0,0.0,0.0,0.0,0.5,7.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,Yes,No,0.321363266,30–44,$35k–$74k,Bachelor's,,0.1,-1.0,
4891,67,Female,Bachelor's degree(s) or some graduate school,"$125,000 to $149,999",Employed part time,"Yes, working part-time or reduced hours",,,No,,No,,No,,3.0,Private vehicle,15.0,12.0,Decreased significantly,,,,,,5.0,0.1,0.5,0.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,Yes,No,0.355626688,60–74,$125k+,Bachelor's,,,-2.0,
4892,64,Female,Completed high school or GED,"$25,000 to $34,999","Not employed and not looking for work, including retired","No, I'm not employed",,,,,,,,,,,,,,,,,,,0.5,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,Yes,No,0.459539896,60–74,Under $35k,High school or less,,,,
4893,70,Female,Some college or technical school,"$50,000 to $74,999","Not employed and not looking for work, including retired","No, I'm not employed",,,,,,,,,,,,,,,,,,,5.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,Yes,No,0.812106267,60–74,$35k–$74k,Some college,,,,
4894,22,Female,Some college or technical school,"$15,000 to $24,999",Not employed but looking for work,"No, I'm not employed",,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,No,No,0.744343737,18–29,Under $35k,Some college,,,,
4895,53,Female,Some college or technical school,"$15,000 to $24,999",Not employed but looking for work,"No, I'm not employed",,,,,,,,,,,,,,,,,,,5.0,0.0,0.0,3.0,0.0,3.0,3.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,2.0,,,,Not selected,I realized biking is fast,Not selected,No,Yes,0.11032127,45–59,Under $35k,Some college,,,,
4896,63,Male,Bachelor's degree(s) or some graduate school,"$25,000 to $34,999",Employed full time,"Yes, working part-time or reduced hours",,,Yes,A few times/month,Yes,4.0,Yes,A few times/month,4.0,Transit,20.0,3.0,About the same,,,,,,3.0,0.5,3.0,3.0,0.1,5.0,0.0,0.0,5.0,0.0,0.0,5.0,0.0,0.0,1.0,-1.0,-1.0,1.0,,,,,,,Yes,Yes,0.382816233,60–74,Under $35k,Bachelor's,0.5,0.5,0.0,
4897,64,Male,Some college or technical school,"$35,000 to $49,999","Not employed and not looking for work, including retired","No, I'm not employed",,,,,,,,,,,,,,,,,,,3.0,3.0,0.5,5.0,0.0,5.0,4.0,2.0,1.0,7.0,0.0,7.0,-1.0,-2.0,-2.0,2.0,0.0,0.0,Not selected,Not selected,Not selected,Not selected,Not selected,Not selected,Yes,Yes,0.986545859,60–74,$35k–$74k,Some college,,,,
4898,68,Male,Bachelor's degree(s) or some graduate school,"$75,000 to $99,999","Not employed and not looking for work, including retired","No, I'm not employed",,,,,,,,,,,,,,,,,,,5.0,0.0,0.0,0.0,0.0,3.0,5.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,Yes,No,0.578305061,60–74,$75k–$124k,Bachelor's,,,,
4899,60,Female,Some college or technical school,"$35,000 to $49,999","Not employed and not looking for work, including retired","No, I'm not employed",,,,,,,,,,,,,,,,,,,5.0,0.1,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,Yes,No,0.637389138,60–74,$35k–$74k,Some college,,,,
4900,30,Male,Completed high school or GED,"$15,000 to $24,999",Not employed but looking for work,"No, I'm furloughed without pay",,,,,,,,,,,,,,,,,,,5.0,0.0,0.0,3.0,0.0,3.0,7.0,0.0,0.0,7.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,Yes,Yes,0.500454018,30–44,Under $35k,High school or less,,,,
4901,68,Male,Some college or technical school,"$75,000 to $99,999","Not employed and not looking for work, including retired","No, I'm not employed",,,,,,,,,,,,,,,,,,,3.0,0.0,0.0,0.0,0.0,0.5,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,Yes,No,1.296340622,60–74,$75k–$124k,Some college,,,,
4902,70,Female,Completed high school or GED,"$50,000 to $74,999","Not employed and not looking for work, including retired","No, I'm not employed",,,,,,,,,,,,,,,,,,,0.0,3.0,3.0,0.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,7.0,0.0,-2.0,-2.0,0.0,0.0,1.0,Not selected,Not selected,I no longer feel comfortable sharing space with strangers,,,,No,No,4.266129909,60–74,$35k–$74k,High school or less,,,,
4903,28,Female,Completed high school or GED,"$15,000 to $24,999","Not employed and not looking for work, including retired","No, I'm not employed",,,,,,,,,,,,,,,,,,,5.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,,,,,,,Yes,No,0.984600667,18–29,Under $35k,High school or less,,,,
4904,56,Female,Completed graduate degree(s),"$200,000 or more","Not employed and not looking for work, including retired","No, I'm not employed",,,,,,,,,,,,,,,,,,,0.5,0.5,3.0,0.5,0.0,3.0,2.0,0.0,0.0,4.0,0.0,1.0,0.0,-2.0,-2.0,2.0,0.0,0.0,I moved and no longer have transit options near my home,Not selected,Not selected,I realized I really like biking,I realized biking is fast,Not selected,Yes,Yes,0.288782937,45–59,$125k+,Graduate degree,,,,
4905,52,Female,Some college or technical school,"$75,000 to $99,999","Not employed and not looking for work, including retired","No, I'm not employed",,,,,,,,,,,,,,,,,,,5.0,0.0,0.0,0.1,0.0,3.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,Yes,Yes,1.311491158,45–59,$75k–$124k,Some college,,,,
4906,52,Female,Some college or technical school,"$75,000 to $99,999","Not employed and not looking for work, including retired","No, I'm not employed",,,,,,,,,,,,,,,,,,,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,Yes,Yes,0.933534278,45–59,$75k–$124k,Some college,,,,
4907,21,Female,Some college or technical school,"$50,000 to $74,999",Employed part time,"No, I'm furloughed without pay",,,No,,,,Yes,A few times/month,,,,,,,,,,,5.0,0.5,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-2.0,0.0,1.0,0.0,0.0,,,,Not selected,Not selected,Not selected,Yes,No,2.116647439,18–29,$35k–$74k,Some college,,0.5,,
4909,68,Male,Completed high school or GED,"$15,000 to $24,999","Not employed and not looking for work, including retired","No, I'm not employed",,,,,,,,,,,,,,,,,,,5.0,0.0,0.5,3.0,0.0,3.0,5.0,0.0,2.0,5.0,0.0,4.0,0.0,0.0,-2.0,0.0,0.0,0.0,Not selected,Not selected,Not selected,,,,Yes,Yes,1.695991529,60–74,Under $35k,High school or less,,,,
4910,59,Female,Completed graduate degree(s),"$75,000 to $99,999",Employed full time,"Yes, working full-time",Sales or service,,Yes,A few times/week,Yes,5.0,Yes,A few times/week,4.0,Private vehicle,30.0,,Increased somewhat,,,,Not selected,Not selected,5.0,0.0,0.0,0.0,0.0,5.0,7.0,0.0,0.0,0.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,,,,,,,Yes,No,0.311946034,45–59,$75k–$124k,Graduate degree,3.0,3.0,1.0,Sales/Service
4912,60,Female,Completed high school or GED,"$15,000 to $24,999","Not employed and not looking for work, including retired","No, I'm not employed",,,,,,,,,,,,,,,,,,,5.0,0.0,0.0,0.0,0.0,3.0,7.0,0.0,0.0,0.0,0.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,,,,,,,Yes,No,0.459539896,60–74,Under $35k,High school or less,,,,
4913,57,Male,Some college or technical school,"$200,000 or more","Not employed and not looking for work, including retired","No, I'm not employed",,,,,,,,,,,,,,,,,,,5.0,0.0,0.1,0.1,0.0,0.5,5.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,Yes,Yes,3.907988579,45–59,$125k+,Some college,,,,
4915,61,Male,Some college or technical school,"$35,000 to $49,999",Employed full time,"Yes, working full-time","Professional, managerial, or technical",,No,,No,,No,,0.0,,,8.0,Increased somewhat,,,,,,5.0,0.0,0.0,0.0,0.0,0.5,7.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,,,,,,,No,No,0.986545859,60–74,$35k–$74k,Some college,,,1.0,Professional/Manager
4916,36,Female,Bachelor's degree(s) or some graduate school,"$50,000 to $74,999",Employed full time,"Yes, working full-time",Something else,,Yes,Every day,Yes,7.0,Yes,Every day,0.0,,,,About the same,,,,,,5.0,0.0,0.0,0.0,0.0,0.5,7.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,Yes,No,0.8275859507860001,30–44,$35k–$74k,Bachelor's,5.0,5.0,0.0,
4917,58,Male,Completed high school or GED,"$15,000 to $24,999",Employed full time,"Yes, working part-time or reduced hours",,,No,,No,,No,,5.0,Transit,85.0,6.0,About the same,,,,,,0.1,0.5,5.0,0.0,0.0,0.5,0.0,1.0,4.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,,,,,,,No,No,0.931203663,45–59,Under $35k,High school or less,,,0.0,
4918,52,Male,Completed high school or GED,"$100,000 to $124,999",Employed full time,"Yes, working full-time",Sales or service,,No,,No,,No,,5.0,Private vehicle,20.0,6.0,Increased somewhat,,,,,,5.0,0.1,0.0,0.5,0.0,5.0,4.0,0.0,0.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,Yes,Yes,12.3237156,45–59,$75k–$124k,High school or less,,,1.0,Sales/Service
4919,72,Female,Completed high school or GED,"$50,000 to $74,999","Not employed and not looking for work, including retired","No, I'm not employed",,,,,,,,,,,,,,,,,,,5.0,,,,,,7.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,Yes,No,1.407523879,60–74,$35k–$74k,High school or less,,,,
4921,43,Male,Completed graduate degree(s),"$100,000 to $124,999",Employed full time,"Yes, working full-time",,,Yes,Once/week,Yes,5.0,Yes,Once/week,4.0,Private vehicle,20.0,7.0,Increased somewhat,,,,Not selected,No commuting time,5.0,0.1,0.1,0.1,0.0,3.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,-1.0,0.0,1.0,0.0,1.0,,,,I realized I really like biking,Not selected,Not selected,Yes,Yes,0.604110541,30–44,$75k–$124k,Graduate degree,1.0,1.0,1.0,
4922,52,Male,Bachelor's degree(s) or some graduate school,"$50,000 to $74,999",Employed full time,"Yes, working part-time or reduced hours",,,Yes,Once/week,Yes,5.0,Yes,Once/week,5.0,Private vehicle,45.0,,Decreased somewhat,More distractions at home,Difficult to communicate with co-workers,Not selected,,,5.0,0.1,0.0,3.0,0.0,5.0,6.0,0.0,0.0,3.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,I realized I really like biking,Not selected,Not selected,Yes,Yes,0.765612988,45–59,$35k–$74k,Bachelor's,1.0,1.0,-1.0,
4923,67,Male,Completed graduate degree(s),"$100,000 to $124,999",Employed part time,"Yes, working part-time or reduced hours",,,No,,No,,No,,3.0,Private vehicle,15.0,6.0,About the same,,,,,,5.0,0.0,0.0,3.0,0.0,3.0,6.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,Yes,Yes,0.714615935,60–74,$75k–$124k,Graduate degree,,,0.0,
4924,53,Female,Some college or technical school,"$50,000 to $74,999",Employed part time,"No, I'm furloughed without pay",,,No,,,,No,,5.0,Private vehicle,5.0,2.0,,,,,,,5.0,0.0,0.0,0.0,0.0,0.5,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,Yes,Yes,1.793079141,45–59,$35k–$74k,Some college,,,,
4925,50,Male,Some college or technical school,"$75,000 to $99,999",Employed full time,"Yes, working full-time",,,No,,Yes,5.0,Yes,A few times/week,5.0,Private vehicle,10.0,8.0,Increased somewhat,,,,Not selected,No commuting time,5.0,0.0,0.0,0.0,0.0,3.0,7.0,0.0,0.0,0.0,0.0,7.0,0.0,,,,,0.0,,,,,,,Yes,Yes,1.898300034,45–59,$75k–$124k,Some college,,3.0,1.0,
4927,55,Female,Bachelor's degree(s) or some graduate school,"$50,000 to $74,999",Employed part time,"Yes, working part-time or reduced hours",,,No,,No,,No,,3.0,Private vehicle,5.0,1.0,About the same,,,,,,3.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,Yes,Yes,0.170152305,45–59,$35k–$74k,Bachelor's,,,0.0,
4928,58,Male,Some college or technical school,"$75,000 to $99,999",Employed full time,"Yes, working full-time",Sales or service,,Yes,Every day,Yes,5.0,Yes,Every day,0.0,,,,Decreased somewhat,More distractions at home,Difficult to communicate with co-workers,Not selected,,,3.0,0.0,0.0,0.1,0.0,0.5,7.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,Yes,Yes,2.3362182330000003,45–59,$75k–$124k,Some college,5.0,5.0,-1.0,Sales/Service
4929,63,Female,Some college or technical school,"$25,000 to $34,999",Employed full time,"Yes, working full-time",,,No,,No,,No,,7.0,Private vehicle,45.0,33.0,About the same,,,,,,5.0,0.1,0.0,0.0,0.0,5.0,7.0,0.0,0.0,1.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,Yes,Yes,0.383683898,60–74,Under $35k,Some college,,,0.0,
4930,62,Male,Completed graduate degree(s),"$100,000 to $124,999",Employed full time,"Yes, working full-time",,,Yes,A few times/year,Yes,5.0,Yes,Once/week,5.0,Private vehicle,30.0,17.0,Increased somewhat,,,,Less distractions at home,No commuting time,5.0,0.1,0.0,0.0,0.0,0.1,3.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,Yes,No,1.07093319,60–74,$75k–$124k,Graduate degree,0.1,1.0,1.0,
4931,48,Female,Some college or technical school,"$35,000 to $49,999",Employed full time,"Yes, working part-time or reduced hours",,,Yes,A few times/week,Yes,3.0,Yes,A few times/week,2.0,Private vehicle,15.0,10.0,Decreased somewhat,Not selected,Not selected,Not selected,,,3.0,0.0,0.0,0.5,0.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,Yes,Yes,1.326156717,45–59,$35k–$74k,Some college,3.0,3.0,-1.0,
4932,44,Female,Bachelor's degree(s) or some graduate school,"$150,000 to $199,999",Employed full time,"Yes, working full-time",,,No,,No,,No,,5.0,Private vehicle,30.0,15.0,About the same,,,,,,5.0,0.0,0.0,0.0,0.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,Yes,Yes,1.284115434,30–44,$125k+,Bachelor's,,,0.0,
4933,70,Male,Completed graduate degree(s),"$150,000 to $199,999",Employed part time,"Yes, working part-time or reduced hours",,,No,,Yes,7.0,Yes,A few times/week,3.0,Private vehicle,30.0,18.0,About the same,,,,,,3.0,0.1,0.0,0.1,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,-2.0,-1.0,,0.0,0.0,0.0,,,,,,,Yes,Yes,0.075718683,60–74,$125k+,Graduate degree,,3.0,0.0,
4934,55,Female,Some college or technical school,"$35,000 to $49,999",Employed full time,"Yes, working full-time",,,No,,No,,No,,4.0,Private vehicle,35.0,16.0,About the same,,,,,,5.0,0.0,0.0,0.0,0.0,5.0,7.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,Yes,No,0.569615705,45–59,$35k–$74k,Some college,,,0.0,
4935,40,Male,Bachelor's degree(s) or some graduate school,"$100,000 to $124,999",Employed full time,"Yes, working full-time",Something else,,No,,Yes,7.0,No,,7.0,Private vehicle,25.0,10.0,About the same,,,,,,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,,,,,,,Yes,No,2.030904874,30–44,$75k–$124k,Bachelor's,,,0.0,
4936,54,Female,Some college or technical school,"$50,000 to $74,999",Employed full time,"Yes, working full-time",Clerical or administrative support,,Yes,Every day,Yes,5.0,Yes,Every day,0.0,,,23.0,About the same,,,,,,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,Yes,No,0.135586209,45–59,$35k–$74k,Some college,5.0,5.0,0.0,Clerical/Admin
4937,65,Female,Completed graduate degree(s),"$50,000 to $74,999","Not employed and not looking for work, including retired","No, I'm not employed",,,,,,,,,,,,,,,,,,,3.0,0.0,0.1,0.0,0.0,0.5,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,,,,,,,Yes,Yes,0.035420223,60–74,$35k–$74k,Graduate degree,,,,
4940,65,Female,Bachelor's degree(s) or some graduate school,"$75,000 to $99,999",Employed full time,"No, I'm not employed","Professional, managerial, or technical",,No,,,,No,,5.0,Private vehicle,25.0,13.0,,,,,,,5.0,0.1,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,-2.0,0.0,0.0,0.0,2.0,,,,,,,Yes,No,0.048107222,60–74,$75k–$124k,Bachelor's,,,,Professional/Manager
